ABCG2,ACE,ADRB2,CACNA1S,CFTR,CYP2B6,CYP2C19,CYP2C9,CYP2D6,CYP3A4,CYP3A5,CYP4F2,DPYD,EGFR,G6PD,HLA-A,HLA-B,IFNL3,MT-RNR1,MTHFR,NAT2,NUDT15,RYR1,SLC19A1,SLCO1B1,TPMT,UGT1A1,VKORC1,drug,action,gene,phenotype,CYP2A6,CYP1A2
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lansoprazole,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lansoprazole,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lansoprazole,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clonazepam,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clonazepam,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clonazepam,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,citalopram hydrobromide,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,citalopram hydrobromide,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,citalopram hydrobromide,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,citalopram hydrobromide,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP2A6,,0.5,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP1A2,,1.0,0.5
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lurasidone hydrochloride,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,modafinil,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,propranolol hydrochloride,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,propranolol hydrochloride,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,propranolol hydrochloride,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,pomalidomide,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,venlafaxine,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,venlafaxine,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,venlafaxine,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,venlafaxine,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP2A6,,0.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paliperidone,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,gabapentin,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluconazole,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluconazole,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluconazole,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,topiramate,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,phenytoin,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,metoprolol succinate,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,phenytoin sodium,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,phenytoin sodium,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,atomoxetine,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,atomoxetine,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,atomoxetine,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rosuvastatin,EVITER,SLCO1B1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,succinylcholine chloride,ADAPTER_DOSE,RYR1,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,omeprazole,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,omeprazole,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,primaquine phosphate,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,primaquine phosphate,EVITER,G6PD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,primaquine phosphate,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,primaquine phosphate,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rosuvastatin calcium,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin sodium,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clopidogrel,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clopidogrel,EVITER,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clopidogrel,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rabeprazole sodium,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rabeprazole sodium,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rabeprazole sodium,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rabeprazole sodium,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,galantamine hydrobromide,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,galantamine hydrobromide,ADAPTER_DOSE,CYP2A6,,0.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,galantamine hydrobromide,ADAPTER_DOSE,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,galantamine hydrobromide,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,rosuvastatin,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,extended phenytoin sodium,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,extended phenytoin sodium,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,pazopanib,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,amphetamine sulfate,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nitisinone,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nitisinone,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nitisinone,ADAPTER_DOSE,CYP1A2,,1.0,0.5
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nitisinone,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lamotrigine,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tramadol hydrochloride,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tramadol hydrochloride,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,doxorubicin hydrochloride,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,ranolazine,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paroxetine hydrochloride hemihydrate,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paroxetine hydrochloride hemihydrate,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,codeine sulfate,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,codeine sulfate,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluorouracil,ADAPTER_DOSE,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,purixan,ADAPTER_DOSE,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,purixan,ADAPTER_DOSE,NUDT15,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,azathioprine sodium,EVITER,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,azathioprine sodium,EVITER,NUDT15,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,clobazam,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.5,,1.0,1.0,1.0,1.0,desflurane,ADAPTER_DOSE,RYR1,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole sodium,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole sodium,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,voriconazole,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,voriconazole,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,dexlansoprazole,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,dexlansoprazole,EVITER,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,dexlansoprazole,EVITER,CYP1A2,,1.0,0.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,dexlansoprazole,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,pazopanib hydrochloride,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,milsaperidone,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,milsaperidone,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,metoprolol succinate er tablets,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,arformoterol tartrate,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole magnesium delayed release capsules,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole magnesium delayed release capsules,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,pantoprazole sodium granules,EVITER,CYP2C19,,1.0,1.0
